nz,heathcote,f7,-43.583333,172.716667
nz,hector,f5,-41.6,171.883333
nz,heddon bush,f8,-46.083333,168.15
nz,hedgehope,f8,-46.2,168.533333
nz,helena bay,e7,-35.433333,174.35
nz,helvetia,e7,-37.183333,174.866667
nz,henley,f7,-45.983333,170.166667
nz,herbert,f7,-45.233333,170.783333
nz,herbertville,f2,-40.499444,176.545833
nz,herekino,e7,-35.25,173.216667
nz,herepo,g3,-43.116667,170.55
nz,heretaunga,g2,-41.15,175.033333
nz,heriot,f7,-45.833333,169.266667
nz,herne bay,e7,-36.846111,174.729167
nz,hicks bay,f1,-37.6,178.3
nz,highbank,e9,-43.616667,171.75
nz,highcliffe,e9,-45.883333,170.583333
nz,hihitahi,g2,-39.566667,175.7
nz,hikuai,e7,-37.083333,175.783333
nz,hikumutu,g2,-38.95,175.283333
nz,hikurangi,f9,-35.6,174.3
nz,hikutaia,e7,-37.283333,175.65
nz,hilderthorpe,f7,-44.983333,171.066667
nz,hillend,f7,-46.133333,169.75
nz,hillersden,f4,-41.6,173.433333
nz,hillgrove,f8,-45.366667,170.833333
nz,hillsborough,e7,-39.1,174.15
nz,hilton,e9,-44.15,171.166667
nz,himatangi,g2,-40.4,175.316667
nz,hinahina,f7,-46.483333,169.666667
nz,hinakura,g2,-41.3,175.633333
nz,hindon,f7,-45.733333,170.3
nz,hindon railway,f7,-45.716667,170.333333
nz,hinds,e9,-44,171.566667
nz,hinerua,f8,-39.85,176.233333
nz,hinuera,e7,-37.883333,175.766667
nz,hira,f5,-41.215278,173.396111
nz,hiruharama,f1,-39.55,175.066667
nz,hiwipango,f5,-41.516667,172.933333
nz,hobsonville,e7,-36.8,174.666667
nz,hohonu,g3,-42.683333,171.266667
nz,hokio,g2,-40.583333,175.183333
nz,hokitika,g3,-42.716667,170.966667
nz,hokonui,g2,-46.116667,168.483333
nz,homai,e7,-37.016667,174.883333
nz,homedale,g2,-41.266667,174.95
nz,homewood,f2,-41.1,173.95
nz,honikiwi,e7,-38.15,175.1
nz,hook,e9,-44.683333,171.133333
nz,hope,g2,-41.366667,173.15
nz,hopelands,f2,-40.35,175.966667
nz,horeke,e7,-35.35,173.6
nz,hornby,e9,-43.55,172.533333
nz,horoera,f1,-37.65,178.483333
nz,horopito,g2,-39.35,175.383333
nz,hororata,e9,-43.533333,171.95
nz,horotiu,e7,-37.716667,175.2
nz,horrelville,e9,-43.333333,172.333333
nz,horseshoe bend,f2,-45.75,169.466667
nz,hoteo,e7,-36.383333,174.533333
nz,houhora,e7,-34.783333,173.1
nz,houipapa,f7,-46.483333,169.566667
nz,houpoto,f1,-37.883333,177.583333
nz,houto,e7,-35.75,173.983333
nz,howard,f5,-41.766667,172.666667
nz,howard junction,f2,-41.7,172.666667
nz,howick,e7,-36.883333,174.933333
nz,huapai,e7,-36.766667,174.55
nz,huarau,e7,-36.1,174.3
nz,huatoki,f2,-39.133333,174.05
nz,huhuka,g3,-43.966667,168.916667
nz,huia,e7,-37,174.583333
nz,huinga,f9,-39.35,174.416667
nz,huirangi,f9,-39.05,174.266667
nz,huiroa,f9,-39.25,174.466667
nz,hukanui,f2,-40.566667,175.7
nz,hukapapa,g2,-39.05,175.383333
nz,hukarere,f5,-42.25,171.7
nz,hukerenui,e7,-35.516667,174.183333
nz,humphreys,g3,-42.733333,171.116667
nz,humua,f2,-40.566667,175.733333
nz,hundalee,f4,-42.566667,173.433333
nz,hunter,e9,-44.616667,171.05
nz,hunterville,g2,-39.933333,175.566667
nz,hunts road,f7,-46.416667,169.666667
nz,hunua,e7,-37.083333,175.066667
nz,hurleyville,f9,-39.633333,174.5
nz,huruiki,e7,-35.466667,174.316667
nz,hyde,f7,-45.3,170.25
nz,idaburn valley,f7,-45.033333,169.833333
nz,ikamatua,f5,-42.266667,171.683333
nz,ikawai,e9,-44.866667,170.85
nz,inaha,f9,-39.566667,174.166667
nz,inangahua camp,f5,-41.85,171.933333
nz,inangahua,f5,-41.85,171.95
nz,inangahua landing,f5,-41.916667,171.883333
nz,inchbonnie,g3,-42.733333,171.466667
nz,invercargill,f8,-46.4,168.35
nz,irwell,e9,-43.716667,172.333333
nz,isla bank,f8,-46.2,168.133333
nz,island bay,e9,-41.333333,174.783333
nz,island cliff,f7,-44.95,170.666667
nz,jackson,f9,-42.75,171.516667
nz,jamestown,f7,-44.4,168.05
nz,johnsonville,g2,-41.233333,174.783333
nz,johnstone,f4,-46.016667,169.766667
nz,jordan,f4,-41.816667,173.766667
nz,judgeford,g2,-41.116667,174.933333
nz,kaawa,e7,-37.5,174.833333
nz,kaeaea,e7,-38.383333,175.066667
nz,kaeo,e7,-35.1,173.783333
nz,kaharoa,f1,-38.016667,176.216667
nz,kahuika,f7,-46.516667,169.466667
nz,kahutara,e7,-41.233333,175.333333
nz,kaiaka,e7,-35.1,173.416667
nz,kaiata,g3,-42.466667,171.25
nz,kaiaua,f1,-37.133333,175.283333
nz,kaihere,e7,-37.366667,175.433333
nz,kaihiku,f7,-46.233333,169.55
nz,kaihinu,g2,-42.683333,171.016667
nz,kaihu,e7,-35.766667,173.7
nz,kai iwi beach,g2,-39.866667,174.9
nz,kai iwi,g2,-39.85,174.933333
nz,kaikarangi,g2,-39.9,175.6
nz,kaikora,f1,-39.893056,176.599167
nz,kaikou,e7,-35.55,173.95
nz,kaikoura,f1,-42.416667,173.683333
